5950,525
9903,201
7498,186
13235,359
13186,663
2992,401
2702,228
14076,97
9779,228
12207,366
8766,498
9369,498
15734,470
3110,200
16961,111
8788,1687
7562,186
11843,366
8219,697
16582,353
13542,408
9042,581
15841,526
8561,394
592,491
2697,456
10801,263
15034,290
4774,263
4492,802
10767,201
4673,498
11272,595
17073,490
16924,1188
9711,498
5484,270
3939,781
1422,449
5342,380
10987,138
6636,518
595,201
5793,519
12426,83
11953,498
696,207
4931,338
194,207
7096,193
13837,290
10852,407
14353,1390
14389,394
13129,360
16652,552
16293,581
4913,339
6327,1243
15932,359
16197,470
5596,256
4864,187
16456,360
626,878
2731,180
17213,470
8900,180
11268,367
13482,1001
10710,249
7787,539
4065,207
5948,5000
1844,104
13644,1791
349,152
642,380
17084,415
4297,277
7991,401
4315,857
16382,145
15078,629
5672,918
13444,339
1237,1802
14066,588
7995,325
2846,401
7724,532
8168,429
3258,180
10905,159
2396,200
118,477
11844,436
8338,546
4836,97
6163,228
2275,159
13914,436
6921,567
15389,297
3183,297
13301,498
4367,2296
17069,567
8252,346
16976,1286
5197,3190
6523,498
17080,2797
441,277
15560,899
6924,270
8531,346
543,152
13684,401
2557,325
15036,283
3227,490
1880,207
2974,567
672,263
14631,359
15618,297
16919,270
5585,939
13085,497
13826,159
5055,394
6282,830
12810,360
7031,201
1212,387
555,228
10169,249
2254,159
13992,270
16209,394
3078,387
4651,235
4177,532
8415,380
5068,698
8647,1982
5976,367
10687,498
5640,297
16272,311
13202,497
16309,159
4032,262
11123,221
9129,366
5133,401
7331,3377
5357,595
13618,3280
9125,526
12867,1487
228,277
11989,685
985,180
16697,152
1397,297
3081,290
3444,498
8894,367
7350,491
10370,456
1428,173
14045,270
14543,559
2302,2479
11015,290
16157,518
10970,401
2762,1501
3954,152
11906,470
2060,187
5923,476
8725,387
6986,242
1523,318
8489,698
321,187
7444,636
4052,429
3022,795
5775,678
8869,697
481,470
14016,456
4554,228
151,698
14736,166
13494,698
711,863
2884,367
4658,367
9714,331
11649,332
13428,490
2932,401
6708,152
13867,360
2902,180
7506,297
13223,325
16247,497
1915,131
11069,318
9826,2279
16838,256
6968,111
9650,449
3052,456
1831,401
11747,3777
2158,235
7447,484
10581,436
9942,436
5266,1687
7454,111
11212,297
1979,201
7523,346
6696,110
7448,560
2011,201
1032,809
6368,173
5114,3402
3543,194
4846,366
6574,194
12562,201
1435,117
5178,587
15110,1885
25,249
8358,359
6740,180
16198,83
3208,747
16065,249
726,491
2225,449
6901,498
7427,498
2192,367
4631,602
11797,297
5825,387
14866,801
5646,1203
15300,297
9995,484
4975,989
7599,159
13955,235
10724,338
14349,490
6295,360
993,90
1570,601
5940,685
5613,138
9434,512
14968,470
427,470
16748,497
14600,297
735,117
2536,470
8591,228
146,498
15974,519
16168,588
15447,497
3415,270
11335,297
15610,131
5896,559
4208,166
8934,387
1798,353
8291,207
8988,186
14308,290
246,325
9840,587
8471,201
97,581
2748,698
16330,228
6914,415
15160,525
6728,401
16700,401
1153,422
12049,601
5886,290
3550,387
1717,498
12589,297
13834,401
15272,297
17192,297
469,345
12517,560
3234,1278
11317,401
11304,628
2246,339
17023,408
15489,560
3789,221
7586,131
2255,456
4317,297
4103,166
7228,456
2196,387
967,436
16877,2178
1833,159
16308,221
16288,318
9606,138
14284,526
13341,207
16151,235
11565,428
12243,657
9999,601
11269,297
12016,228
1920,353
7650,4281
4343,318
3198,601
3517,83
15140,657
7062,1202
16014,359
10468,290
10908,490
15286,166
16937,166
1550,1381
16286,1381
8851,401
5125,871
4139,387
482,111
1903,311
10611,1203
11241,318
1343,270
8926,429
6709,657
15641,429
4941,270
10225,332
8759,622
4078,698
3791,560
8048,566
8488,1196
5818,221
827,110
11195,408
3292,429
6375,387
14614,553
1391,187
14942,491
800,898
878,539
6358,159
14962,899
4907,588
14410,290
2272,1657
15122,290
6656,498
7113,131
9181,180
8007,996
14895,594
9629,186
14544,2203
651,221
7918,588
8821,428
3977,429
8043,987
3428,678
14586,249
16089,145
7642,1181
823,483
6848,449
9607,498
5262,401
6193,498
14333,269
13911,180
2210,366
7417,277
617,525
5797,587
2677,159
2920,366
2,401
9827,470
2461,166
1404,242
5204,470
15211,290
12320,297
4506,1480
14368,3886
15038,602
4428,982
8979,290
5336,201
518,235
13337,401
6416,290
14928,581
3204,401
8208,269
11857,367
15529,788
3635,270
11067,642
2131,401
2087,415
5278,899
15959,885
13973,380
11417,97
8948,560
7739,166
1712,1802
11023,367
8490,422
10708,539
211,539
12949,235
9392,5987
12935,249
1382,768
7070,152
13541,276
14726,1950
8160,787
9387,387
558,483
15125,401
8327,110
12261,387
6509,201
1574,5000
306,166
12583,401
14055,159
4747,367
13040,311
1019,429
3669,559
16972,228
14947,367
12364,353
10104,186
13859,498
14212,325
3825,691
1132,463
2693,483
10616,339
7911,401
5618,456
10753,491
8272,360
5513,1195
14061,401
3131,387
16336,256
17068,297
1109,270
12084,580
9909,221
6234,401
6581,559
9750,138
13798,90
8369,498
2666,436
11529,276
5999,367
2437,885
14522,228
2539,235
6731,1383
5910,270
16952,201
3962,1189
14579,249
13193,996
13461,449
6097,297
966,636
8337,228
16262,898
8380,601
15698,387
8536,166
10159,325
8350,387
4866,311
12325,1086
14581,311
11032,996
13338,200
7705,449
8225,1001
16103,497
6764,249
12625,685
6959,297
15251,214
9192,429
5737,491
691,338
7748,470
13866,498
7532,512
5356,560
10162,297
7326,367
13891,670
16704,228
15649,297
388,788
14147,131
6176,601
7375,269
4965,201
3952,588
4091,360
2400,270
8951,407
10186,249
6058,283
6650,415
4100,290
14209,359
6073,186
12731,573
14515,90
35,138
3725,498
11452,297
6803,318
1371,263
1646,498
9183,802
6212,166
8577,1291
10218,470
7475,387
13289,415
16133,401
14357,2095
6199,539
3246,602
2629,297
11755,297
520,235
9353,697
5015,580
12416,726
15353,290
9480,491
7158,180
1376,235
15994,857
10901,360
12336,539
4332,401
1518,829
5808,497
12596,816
7222,201
4557,401
9817,1001
2484,456
6529,1383
17092,428
12223,498
3450,270
9665,1381
1398,470
7820,263
5187,401
12044,297
4296,657
12284,360
241,297
15808,497
12494,360
5551,671
1425,1678
2132,663
15700,152
5763,325
4645,1982
8027,401
12877,159
6189,685
13665,1001
941,649
1916,152
6552,297
854,228
14453,477
1031,6888
2440,297
3484,235
14250,401
11836,885
12986,685
9825,339
12092,560
10337,421
3354,221
15651,408
7039,1300
12816,360
1754,166
11761,359
1609,297
5180,3978
14316,802
7121,498
13440,152
9377,526
2309,221
3951,401
3241,359
4833,401
8095,1701
5488,262
5629,788
5620,159
1327,173
6404,656
2761,359
11316,256
15493,201
10084,581
5062,297
9085,200
9876,588
3072,401
2032,201
15970,490
3214,2997
12132,173
14565,360
8491,270
2149,595
11623,546
3091,697
8156,656
10635,104
14462,3091
12264,1001
8968,526
10575,325
16958,519
11108,470
14342,387
9352,353
5352,525
6288,1480
6960,580
13138,685
14192,401
6577,960
1039,346
5718,249
2094,864
7847,346
13591,297
16375,1978
15846,297
6515,359
3213,498
13832,429
140,802
14894,221
6846,697
283,8045
1466,111
2111,180
4685,367
7572,152
14752,567
13248,290
16836,1597
12861,602
2879,187
15037,270
10338,359
2646,228
12614,698
15628,526
10889,290
11408,269
2612,685
15290,1203
15857,4799
6823,249
1789,207
4246,104
10080,498
13439,657
11005,698
3336,470
5849,491
15433,601
8560,477
17113,249
15358,456
16848,276
10980,587
5301,256
6422,498
809,297
2990,802
16055,276
3812,498
14497,332
4205,180
12506,526
9370,297
16710,339
10542,581
4729,249
11319,353
7127,2003
13171,401
2971,360
368,242
1770,401
12511,269
9758,297
11676,242
16854,498
1429,159
2532,401
6099,802
602,201
16912,256
4300,318
8359,497
15553,297
1047,685
7845,671
6228,456
16544,698
2155,262
15155,359
15171,1664
15111,436
9519,249
8396,698
14938,325
2044,152
10706,567
14859,90
10092,498
1828,870
4799,117
2783,463
5188,187
4433,228
16213,491
8057,595
14169,200
5934,491
11533,539
720,380
3163,927
13968,145
9773,678
4654,588
3986,498
6810,768
10589,442
1582,276
14930,346
15782,200
6962,387
15744,277
13213,159
149,497
14814,152
10605,325
7329,325
15807,401
13686,490
8630,456
16162,401
4401,221
15504,387
11045,97
8727,532
15637,781
11921,436
8973,325
6095,353
11661,387
15874,228
7419,691
1673,851
1592,1397
5084,697
9552,456
14364,401
12227,339
8940,718
7410,201
10194,401
6419,290
1104,360
9832,982
13941,90
16232,201
14160,187
4283,159
1617,401
5322,104
2336,470
3168,697
12071,401
13146,200
8069,339
7168,470
12242,277
2398,256
12173,553
4688,249
6683,1487
1244,83
5244,207
4664,885
6338,878
12155,117
7829,436
10962,470
17095,595
15870,360
1389,270
12128,802
8656,180
12580,159
7907,166
8466,221
10879,387
3999,553
12488,235
12499,76
1452,1418
4767,152
7029,401
9984,401
9764,221
7502,1487
5135,318
10261,449
11092,201
1434,380
10369,456
7772,201
13077,221
8163,201
17210,387
2848,443
8700,111
10266,187
17035,131
2271,415
2485,276
8841,539
3947,996
8854,207
817,1362
5705,387
11593,801
13746,498
5167,787
10884,497
16742,449
2395,297
17194,581
8164,311
4275,166
3750,200
14934,498
5339,353
2894,367
9198,297
14466,1086
7352,525
14199,552
14121,401
10155,595
4313,436
6436,394
4873,1189
8128,477
13382,297
326,152
1641,436
16586,187
3775,387
9857,2603
13510,159
3558,201
9452,490
5320,104
9026,145
10086,325
9818,367
16722,228
13216,1003
9335,290
7497,200
17171,180
14641,228
6075,345
10064,498
8945,795
11362,401
16341,166
2082,3577
10428,207
9518,498
16154,311
1036,657
8703,110
3194,787
14540,353
9910,118
5937,996
5443,221
9111,270
9831,297
9401,525
10011,560
10270,401
17079,456
6369,297
14271,380
8859,429
1502,110
16684,360
16404,166
4512,996
1078,214
5535,421
5498,290
5989,359
1430,366
5515,366
8521,277
13562,698
12351,1278
16782,602
13769,615
2042,380
13572,456
5539,152
13263,242
10419,497
3065,345
11083,201
8318,297
15406,2797
12011,498
3152,891
8701,235
7836,304
15087,367
10360,387
14054,297
3433,698
4378,526
12979,221
6463,567
4062,367
9892,588
16194,629
14761,311
13803,353
7537,269
9592,401
556,152
9507,387
16226,380
11462,470
13677,221
8510,366
16581,394
2080,338
13180,490
15197,525
3826,262
1576,138
16521,470
6060,559
10466,256
13906,601
1464,519
4108,587
8100,201
4149,2500
10797,1086
14330,290
9135,138
9888,228
1573,691
16991,602
15949,339
1363,193
11608,290
8642,456
7689,899
12881,201
15445,97
12485,187
7380,587
13352,498
14578,353
11135,1189
5754,124
106,1182
13493,138
15668,338
240,270
3591,2003
7795,387
17196,297
3268,996
14201,90
9054,394
9448,104
14312,346
5052,546
8884,456
14635,367
8604,815
384,221
14056,173
3219,747
11436,269
9283,602
8842,497
9612,436
1659,194
371,214
15269,194
5395,235
11687,235
13468,346
4716,595
5001,698
4702,497
6305,131
3551,580
2880,187
8441,684
5501,429
13471,470
13287,595
12701,429
15146,290
13379,885
11509,401
1722,297
10538,3499
3377,671
847,221
13116,401
13926,152
4023,249
4457,166
14478,3886
11318,318
5418,539
6928,166
10126,595
14332,698
7783,498
930,290
4056,249
9454,297
15882,166
1484,207
11167,650
14248,145
6955,401
5251,276
8990,436
13767,657
4435,864
2772,110
2340,490
7503,359
344,277
5337,97
2251,297
13835,166
6013,207
8936,187
6447,367
12765,768
247,636
11098,401
4374,159
11425,277
1103,470
10271,297
1547,449
4333,602
5574,435
5952,401
7558,692
15310,553
12573,3881
10469,725
7167,1100
16806,111
16699,1678
12668,449
5876,284
10709,235
10088,290
15119,297
13068,1699
6424,491
1242,360
430,173
5280,332
10591,131
16087,235
9477,242
4321,290
9384,422
14693,497
3875,256
3521,200
9813,788
505,2603
1467,429
11820,242
16666,484
12427,380
15532,1086
14694,491
16791,456
5239,277
4009,284
15345,497
15108,159
12526,353
14407,685
139,249
2370,366
15069,698
363,2102
7989,588
10992,498
4356,201
16913,498
4362,228
14753,159
12046,277
14771,290
150,166
8349,387
12048,367
17088,491
12121,671
7197,442
2328,456
12095,657
1510,401
11216,338
16753,380
15751,262
5756,877
2813,311
3115,552
8863,359
9344,290
6033,602
11459,788
8185,3660
7625,1100
3504,802
16300,249
11513,801
7049,787
15443,1291
11931,311
3162,885
6296,526
12287,270
5785,643
14910,449
3144,601
14932,470
2500,401
15015,587
16453,552
10175,401
10829,470
1664,498
14800,588
10081,449
14576,290
1960,761
1503,69
9367,1077
14334,207
13456,602
93,207
16583,877
11584,235
14155,401
360,187
4683,463
167,166
11523,69
514,367
10383,318
9710,705
14355,1590
1384,353
4415,263
16101,277
6412,491
3836,235
1139,277
15784,353
1414,360
6249,443
9320,201
10676,290
15201,325
12031,518
13364,498
14401,449
2705,242
523,194
4170,526
2156,200
3211,297
5072,373
16821,518
551,802
2684,401
7459,671
1680,664
14125,180
2784,214
13606,200
3636,297
5549,567
10323,387
13370,367
989,387
1785,346
8750,1286
14585,290
15112,463
16879,235
8658,325
8662,830
16686,401
13266,387
12466,588
2943,560
9982,270
6245,297
7549,339
12428,560
4071,297
11568,200
2586,297
8254,718
6273,117
10959,456
7577,297
15589,788
2224,111
5939,595
3571,270
386,553
10613,152
10409,69
5462,408
13766,429
2655,491
4856,2400
15822,588
2790,290
5487,747
1861,235
327,131
16969,228
9681,802
4698,429
15611,394
13740,359
534,698
8738,332
16537,885
9223,497
7905,649
16608,221
12159,131
15828,1286
9341,201
8702,387
9159,497
6468,387
14014,304
5662,456
17071,560
17193,325
1182,436
5748,104
5949,256
11437,221
3434,318
12998,186
674,1498
7544,490
16466,367
15898,201
7493,401
11752,207
9501,1687
781,387
1179,180
4916,1077
3641,1996
11017,194
11557,560
727,567
16233,1100
959,297
17054,152
10952,269
239,387
7888,650
3014,318
12140,657
15929,387
7814,428
1494,290
2559,871
7061,304
16486,366
11621,159
3906,187
2053,663
9823,359
7200,152
9302,290
15322,401
4092,539
10252,2801
1056,1091
9437,110
8935,429
1969,360
1267,719
22,408
916,947
7522,346
16475,421
11028,152
7666,470
8916,768
11630,477
256,166
5137,297
773,1043
16361,1300
5123,187
10099,691
7983,588
8594,325
12951,297
16174,518
11547,159
7672,657
2338,989
6526,263
10752,297
16538,2987
10327,297
15510,498
10433,421
9464,588
7790,491
3009,186
11014,567
3331,277
13408,629
16500,201
168,269
8903,338
8141,297
11422,117
779,145
12640,615
5192,152
2140,318
13355,214
13397,801
8728,602
11314,366
10920,491
16938,180
14509,110
6768,697
2075,436
461,201
16284,256
1701,318
14440,366
1952,235
1224,671
8406,367
7377,657
11126,401
12738,331
12603,338
926,788
4462,269
6779,567
3796,277
1003,380
11819,201
10734,401
15388,601
10268,297
13194,3991
12146,989
1393,4682
12736,152
6519,498
5597,429
2630,297
13269,601
13933,256
8161,90
7835,332
16022,145
6745,338
10333,849
1634,235
12911,166
10060,387
4238,256
8322,456
13550,1003
7273,228
2807,436
2541,401
12247,366
9499,657
12932,456
3295,560
2882,401
8664,97
11189,290
5057,201
3823,560
14613,851
16957,519
8655,346
8371,207
848,429
7996,138
12268,497
7328,629
10237,622
2033,512
10881,159
15866,629
15917,449
5867,1381
15673,698
6943,325
13879,118
12647,387
2178,539
7713,221
7255,332
14260,97
5819,987
11019,166
580,221
13800,256
2610,628
4130,290
9405,387
14825,325
11435,602
13888,242
570,497
512,367
3998,401
5138,628
6993,657
13161,2386
