,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
5943,24527400,100.0,0,7,7,1,0,39.93019,116.42643,0,2,1.0,1,1,201,1,0,1,1,1,1,263,3,1,394.0,93,9,10,10,10,10,10,1,0,0,7,5,2,0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5944,24527725,100.0,0,3,3,1,0,40.00424,116.4127,1,4,1.0,2,2,692,4,0,1,0,30,60,101,12,10,389.0,97,10,10,10,10,10,10,0,0,0,3,3,0,0,0.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5945,24528386,96.53,0,1,1,1,1,39.93875,116.40213,1,2,1.0,0,1,284,1,0,3,0,0,0,0,5,5,302.0,85,10,8,10,10,10,8,1,0,0,1,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5946,24528840,93.0,0,14,14,1,0,40.10156,116.53813,1,4,2.0,2,2,470,1,0,1,30,60,90,365,6,5,370.0,96,10,10,10,9,10,10,0,0,0,14,14,0,0,0.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5947,24529505,100.0,1,2,2,1,1,40.0536,116.30112,1,3,1.0,1,2,449,1,0,1,21,51,81,356,8,7,378.0,98,10,10,10,10,10,10,1,0,0,2,2,0,0,0.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5948,24532598,100.0,0,3,3,1,0,39.94033,116.41642,0,3,1.0,1,2,5000,1,0,1,19,49,79,80,3,3,364.0,100,10,10,9,10,10,10,1,0,0,3,3,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5949,24534220,100.0,0,9,9,1,1,40.00734,116.35349,1,2,1.0,1,1,256,2,80,1,0,19,49,324,2,2,330.0,100,10,10,10,10,10,10,1,0,0,9,3,6,0,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5950,24535664,100.0,1,3,3,1,0,39.89895,116.34582,0,3,1.0,1,2,525,1,0,1,17,47,77,77,15,15,229.0,100,10,10,10,10,10,10,0,0,0,2,2,0,0,1.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5951,24536386,96.53,0,1,1,1,1,39.92651,116.59357,1,1,1.0,1,1,76,1,0,1,0,0,0,0,4,1,389.0,100,10,10,10,10,10,10,0,0,0,1,0,0,1,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5952,24536862,95.0,0,11,11,1,0,39.95246,116.36777,1,2,1.0,0,1,401,1,0,1,29,59,89,364,3,2,386.0,100,10,10,10,10,10,10,1,0,0,11,11,0,0,0.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5953,24537001,100.0,1,7,7,1,0,39.95302,116.37177,1,3,1.0,1,2,297,1,0,3,15,45,75,76,40,38,369.0,97,10,10,10,10,10,10,0,0,0,7,0,7,0,3.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5954,24537436,100.0,0,6,6,1,1,39.90181,116.46791,0,2,1.0,1,1,201,1,88,1,8,38,68,343,10,8,368.0,96,10,10,10,10,9,9,1,0,0,5,2,3,0,0.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5955,24537601,100.0,1,7,7,1,0,39.95301,116.3717,1,1,1.0,1,1,159,1,0,1,28,58,88,89,15,12,389.0,96,10,10,10,10,10,10,0,0,0,7,0,7,0,1.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5956,24537682,100.0,0,11,11,1,0,39.91904,116.44123,1,5,1.0,2,2,1203,1,0,1,30,60,90,365,2,2,335.0,80,7,9,9,10,8,7,0,0,0,11,11,0,0,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5957,24539553,100.0,1,6,6,1,1,39.89462,116.52408,0,4,1.0,1,2,456,2,100,1,0,0,0,0,20,16,385.0,99,10,10,10,10,9,10,1,0,0,6,6,0,0,1.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5958,24542704,100.0,0,15,15,1,0,39.77661,116.51934,1,12,2.0,4,5,870,1,0,2,30,60,90,180,14,13,380.0,93,10,9,10,10,9,9,1,0,0,15,15,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5959,24544090,100.0,1,4,4,1,0,40.64817,117.26803,1,2,1.0,0,1,498,1,0,1,26,56,86,361,6,6,359.0,97,10,10,10,10,10,10,0,0,0,4,4,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5960,24544340,100.0,0,2,2,1,1,39.92356,116.4609,1,4,1.0,1,1,339,1,0,1,27,57,83,174,47,41,385.0,95,10,10,10,10,10,10,1,0,0,2,2,0,0,3.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5961,24544877,100.0,1,6,6,1,0,39.89781,116.51302,1,6,2.0,3,3,788,1,0,1,0,0,30,31,17,17,360.0,98,10,10,10,10,9,10,1,0,0,6,4,2,0,1.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5962,24545466,100.0,0,6,6,1,0,39.97802,116.36175,0,2,1.0,1,1,401,1,32,1,21,51,81,278,11,10,374.0,93,10,10,10,10,10,10,1,0,0,6,6,0,0,0.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5963,24548249,100.0,0,16,16,1,0,40.00675,116.37215,1,2,1.0,1,1,497,1,0,1,22,52,82,357,6,6,208.0,87,9,9,9,10,9,10,0,0,0,16,15,1,0,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5964,24549564,100.0,0,3,3,1,0,39.93593,116.40299,0,2,0.5,1,1,1203,2,0,1,22,48,78,79,4,4,344.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5965,24551856,100.0,1,4,4,1,1,39.93025,116.44075,1,2,1.0,1,1,498,1,77,2,21,34,64,65,7,7,335.0,100,10,10,10,10,10,9,0,0,0,4,0,4,0,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5966,24551978,100.0,1,6,6,1,0,40.64817,117.26928,1,6,2.0,2,2,761,4,50,1,28,38,45,46,13,13,311.0,97,10,10,10,10,10,10,0,0,0,5,5,0,0,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5967,24552725,100.0,0,10,10,1,0,39.83868,116.37293,0,2,1.0,1,1,449,1,0,1,30,60,90,180,1,0,386.0,100,10,6,10,10,10,10,1,0,0,11,11,0,0,0.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5968,24553661,100.0,0,2,2,1,0,39.89712,116.41632,1,3,1.0,1,2,456,1,0,1,30,60,90,181,3,3,310.0,87,9,9,9,9,10,8,1,0,0,2,2,0,0,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5969,24555036,100.0,1,11,11,1,0,39.89208,116.40411,1,7,1.0,3,4,968,1,0,1,16,39,64,339,38,38,363.0,91,9,10,10,10,10,10,1,0,0,11,11,0,0,3.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5970,24555138,100.0,0,30,30,1,1,40.13014,116.6009,1,2,1.0,1,1,228,1,0,2,30,60,90,365,6,6,337.0,93,9,9,10,10,9,10,0,0,0,20,20,0,0,0.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5971,24555697,100.0,0,11,11,1,0,39.94574,116.41905,0,2,1.0,1,0,325,2,50,1,24,52,82,357,32,29,390.0,90,9,9,9,10,9,9,1,0,0,10,10,0,0,2.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5972,24556207,100.0,1,11,11,1,0,39.8913,116.40573,0,7,1.0,3,5,996,1,0,1,16,42,55,329,41,38,382.0,93,10,9,10,10,10,9,1,0,0,11,11,0,0,3.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5973,24561335,100.0,0,1,1,1,1,39.97725,116.37228,0,1,1.0,2,1,159,1,0,2,29,59,89,180,7,7,349.0,96,9,9,10,10,10,9,0,0,0,1,0,1,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5974,24563054,100.0,1,5,5,1,0,40.86484,116.6608,0,16,8.0,9,12,2003,1,0,1,30,60,90,365,1,1,319.0,100,10,10,10,10,10,10,1,0,0,5,1,4,0,0.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5975,24564560,100.0,1,24,24,1,0,39.80302,116.45696,1,6,1.0,3,3,401,1,0,1,12,42,72,347,7,7,356.0,100,10,10,10,10,10,10,1,0,0,24,8,14,2,0.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5976,24564604,100.0,1,8,8,1,0,39.89364000000001,116.44772,0,5,1.0,2,3,367,1,0,1,0,24,54,145,51,49,381.0,97,10,9,10,10,10,10,0,0,0,8,8,0,0,4.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5977,24564867,100.0,0,1,1,1,0,39.94473,116.39282,1,4,1.0,1,2,436,2,50,1,15,39,55,56,26,21,388.0,91,10,9,10,10,10,9,0,0,0,1,1,0,0,2.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5978,24565111,100.0,1,24,24,1,0,39.80304,116.45723999999998,1,2,1.0,1,1,138,1,0,1,12,41,71,346,3,3,348.0,93,10,10,10,10,9,10,1,0,0,24,8,14,2,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5979,24565449,100.0,1,24,24,1,0,39.80258,116.45585,1,2,1.0,1,1,138,1,0,1,12,42,72,347,21,18,379.0,94,10,10,10,10,10,10,1,0,0,24,8,14,2,1.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5980,24565802,100.0,1,24,24,1,0,39.80418,116.45701,1,2,1.0,1,1,138,1,0,1,11,41,71,346,1,0,379.0,100,10,8,10,10,10,10,1,0,0,24,8,14,2,0.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5981,24567017,96.53,1,1,1,1,1,39.88757,116.64966,1,3,1.0,1,1,193,3,0,1,0,0,0,0,29,24,386.0,98,10,10,10,10,9,10,0,0,0,1,1,0,0,2.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5982,24567142,100.0,0,6,6,1,0,39.99926,116.46575,0,1,1.0,1,1,97,1,0,1,30,60,90,365,2,2,24.0,100,10,9,10,10,10,9,0,0,0,6,0,4,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5983,24569184,92.0,0,3,3,1,1,39.92035,116.50324,1,1,1.0,1,1,90,1,0,1,22,52,82,357,4,4,362.0,100,10,10,10,10,9,10,1,0,0,3,0,0,3,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5984,24569593,100.0,1,9,9,1,1,39.9239,116.55816000000002,1,2,1.0,0,1,352,1,0,1,22,52,82,357,16,15,384.0,94,10,9,9,10,9,10,1,0,0,9,9,0,0,1.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5985,24570112,92.0,0,3,3,1,1,39.92015,116.50369,1,1,1.0,1,1,76,1,0,1,30,60,90,365,1,0,379.0,100,10,10,8,10,10,10,1,0,0,3,0,0,3,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5986,24570319,100.0,0,3,3,1,0,39.89607,116.37503,1,2,1.0,1,1,456,1,0,1,6,31,59,59,77,74,389.0,98,10,10,10,10,10,10,1,0,0,2,2,0,0,5.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5987,24570392,92.0,0,3,3,1,1,39.92,116.50185,1,1,1.0,1,1,166,1,0,1,30,60,90,365,2,2,284.0,80,8,6,8,9,8,7,1,0,0,3,0,0,3,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5988,24581880,75.0,0,17,17,1,1,39.91734,116.44086,0,2,1.0,1,1,595,1,0,1,30,60,90,365,5,5,365.0,92,10,10,10,10,10,9,0,0,0,17,16,1,0,0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5989,24582423,100.0,1,6,6,1,0,40.1597,116.26825,1,2,1.0,1,1,359,1,0,1,28,58,88,88,10,10,230.0,100,10,10,10,10,10,10,1,0,0,6,1,5,0,1.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5990,24582672,100.0,0,2,2,1,0,39.96664000000001,116.49241,0,2,1.0,1,1,449,1,0,1,20,50,79,354,18,14,385.0,95,10,9,9,10,10,9,1,0,0,2,2,0,0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5991,24583271,75.0,0,17,17,1,1,39.91963,116.44268,1,2,1.0,1,1,650,1,0,1,30,60,90,365,2,0,388.0,90,10,10,10,10,10,9,1,0,0,17,16,1,0,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5992,24583350,100.0,0,2,2,1,1,39.91334000000001,116.47575,1,2,1.0,1,1,463,2,50,1,27,57,87,362,6,5,389.0,80,8,8,9,9,9,8,1,0,0,2,2,0,0,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5993,24584729,100.0,0,9,9,1,0,40.23807,116.36726000000002,1,2,1.0,1,1,249,1,0,1,28,58,88,88,3,3,253.0,93,10,10,10,10,10,9,1,0,0,9,4,5,0,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5994,24584803,100.0,0,13,13,1,0,39.89371,116.45522,1,5,1.0,1,2,360,1,0,1,9,32,60,332,42,35,388.0,88,9,9,9,9,9,9,1,0,0,1,1,0,0,3.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5995,24585836,100.0,0,2,2,1,0,39.93626,116.4527,1,4,1.0,2,2,498,1,0,1,8,8,20,21,53,53,352.0,96,10,10,10,10,10,10,1,0,0,2,2,0,0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5996,24585855,100.0,0,1,1,1,0,39.89306,116.42401,0,6,1.0,2,3,768,1,0,1,19,42,72,341,17,14,381.0,98,10,9,10,10,10,9,1,0,0,1,1,0,0,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5997,24586176,100.0,0,20,20,1,0,39.92567,116.35251,1,5,1.0,2,3,601,1,0,1,17,47,77,352,15,10,392.0,85,9,9,10,9,10,9,0,0,0,20,5,15,0,1.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5998,24590559,94.0,0,27,27,1,0,39.91462,116.65952,0,2,1.0,0,1,325,1,0,1,30,60,90,365,4,3,373.0,100,10,10,10,10,10,10,0,0,0,26,26,0,0,0.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5999,24590640,94.0,0,27,27,1,0,39.91618,116.65992,0,2,1.0,0,1,367,1,0,1,30,60,90,365,1,0,385.0,60,10,6,8,10,10,8,0,0,0,26,26,0,0,0.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6000,24591354,100.0,0,1,1,1,0,39.92557,116.62085,1,4,2.0,2,2,483,1,50,1,25,55,85,175,2,1,365.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6001,24593381,96.0,0,7,7,1,0,39.95937,116.44336,0,4,1.0,2,2,567,2,80,1,22,52,82,83,44,40,386.0,89,9,9,10,10,10,9,1,0,0,7,6,1,0,3.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6002,24594328,99.0,1,19,19,1,0,39.96665,116.53676000000002,0,5,1.0,2,2,456,4,50,1,29,59,89,364,8,7,385.0,100,10,10,10,10,10,10,1,0,0,18,17,1,0,0.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6003,24594604,100.0,0,5,5,1,1,39.9765,116.33721,1,2,1.0,1,1,401,2,100,1,8,16,26,301,21,20,379.0,93,10,9,10,10,10,9,1,0,0,5,4,1,0,1.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6004,24595795,100.0,1,7,7,1,0,39.95275,116.37368,1,2,1.0,1,1,228,1,0,1,26,56,86,87,17,14,388.0,99,10,10,10,10,10,10,0,0,0,7,0,7,0,1.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6005,24595842,80.0,0,10,10,1,0,39.8946,116.46921,0,2,1.0,1,1,166,1,80,1,30,60,90,365,1,0,385.0,80,8,8,6,10,8,6,0,0,0,10,0,10,0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6006,24606343,96.53,0,1,1,1,0,40.36133,116.65888,0,2,1.0,1,1,152,1,0,1,0,0,0,0,3,1,384.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6007,24606956,100.0,0,8,8,1,0,39.98988,116.47652,1,2,1.0,1,1,526,1,0,1,23,53,83,84,4,3,373.0,100,10,10,10,10,10,10,1,0,0,8,8,0,0,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6008,24609820,100.0,1,4,4,1,0,39.76628,116.50814,1,2,1.0,1,1,152,1,0,1,0,0,27,117,23,20,385.0,98,10,10,10,10,9,10,1,0,0,4,0,4,0,1.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6009,24610289,100.0,0,15,15,1,0,39.80544,116.49113,1,2,1.0,1,1,311,1,0,1,30,60,90,365,11,10,385.0,96,9,9,10,10,10,10,0,0,0,15,14,1,0,0.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6010,24610478,100.0,0,15,15,1,0,39.80676,116.49125,1,2,1.0,1,1,338,1,0,1,30,60,90,365,3,3,357.0,87,9,9,9,9,9,9,0,0,0,15,14,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6011,24610687,100.0,0,4,4,1,1,39.95855,116.44173,1,2,1.0,1,1,519,1,0,1,16,29,29,251,83,74,388.0,96,10,9,10,10,9,9,1,0,0,4,4,0,0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6012,24610740,100.0,0,5,5,1,0,39.97294,116.44459,1,5,1.0,2,4,698,1,0,2,27,57,87,362,1,0,385.0,100,10,8,10,10,10,10,0,0,0,4,0,4,0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6013,24612166,100.0,1,3,3,1,0,39.94932,116.72513,0,2,1.0,1,1,207,1,0,1,0,0,0,0,12,12,340.0,100,10,10,10,10,9,10,1,0,0,3,0,3,0,1.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6014,24612454,100.0,1,15,15,1,0,39.99618,116.34565,1,9,1.0,3,6,685,7,88,1,25,51,81,356,4,4,365.0,100,8,7,10,10,10,10,1,0,0,13,13,0,0,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6015,24612615,100.0,0,12,12,0,0,39.89276,116.30582,1,2,1.0,1,1,449,1,0,1,0,0,0,172,1,1,88.0,60,4,8,4,4,6,4,1,0,0,12,12,0,0,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6016,24612763,94.0,0,72,72,1,0,40.61142,116.51539,0,5,1.0,1,1,697,1,0,1,30,60,90,90,1,1,18.0,100,10,10,10,10,10,10,0,0,0,72,0,72,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6017,24613104,94.0,0,72,72,1,0,40.6096,116.51511,0,4,1.0,1,2,602,1,0,1,0,0,0,0,1,1,230.0,80,10,10,10,10,10,10,1,0,0,72,0,72,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6018,24613223,100.0,0,15,15,1,0,39.89205,116.44722,1,2,1.0,1,1,519,1,0,1,28,57,87,362,3,3,297.0,100,10,10,10,10,10,10,1,0,0,15,15,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6019,24614016,100.0,0,2,2,1,0,39.90893,116.47669,1,7,2.0,4,4,1196,7,0,1,25,55,85,86,8,8,365.0,88,9,9,9,10,8,8,1,0,0,2,2,0,0,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6020,24614474,100.0,1,3,3,1,0,39.95087,116.72503,0,2,1.0,1,1,207,1,0,1,0,0,0,0,4,4,361.0,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6021,24614667,96.53,0,1,1,1,0,40.07445,116.54202,0,2,1.0,1,1,339,1,0,1,0,0,0,0,1,0,381.0,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6022,24614674,100.0,0,6,6,1,0,39.99628,116.20443,0,3,0.5,1,2,256,1,0,3,0,0,0,0,2,2,212.0,100,10,10,10,10,10,10,1,0,0,4,3,1,0,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6023,24614731,100.0,0,13,13,1,0,39.92099,116.58887,1,4,1.0,1,2,338,4,50,1,30,60,90,365,6,3,377.0,87,10,9,10,10,9,10,0,0,0,13,12,1,0,0.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6024,24616042,96.53,0,1,1,1,0,40.04834,116.46065,1,2,1.0,1,1,235,1,0,1,29,59,89,364,2,2,314.0,100,10,10,10,10,8,10,1,0,0,1,0,1,0,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6025,24617617,89.0,0,5,5,1,1,39.57608,115.69371,0,4,1.0,2,2,587,1,0,1,30,60,90,365,4,3,386.0,90,10,10,10,10,10,10,1,0,0,5,5,0,0,0.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6026,24620144,100.0,1,10,10,1,1,39.88907,116.40822,0,6,2.0,2,2,698,5,100,1,7,22,31,296,33,32,368.0,99,10,10,10,10,10,10,1,0,0,10,10,0,0,2.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6027,24622249,100.0,0,5,5,1,0,39.94696,116.36495,0,6,1.0,2,2,532,1,0,1,19,49,79,170,6,3,387.0,93,10,9,9,10,10,10,1,0,0,5,5,0,0,0.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6028,24632322,100.0,0,3,3,1,1,40.10077,116.54135,0,4,2.0,2,4,497,1,50,1,29,59,89,364,16,16,357.0,98,10,10,10,10,10,10,1,0,0,3,3,0,0,1.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6029,24632653,100.0,1,6,6,1,0,39.89983,116.38468,0,4,1.0,2,3,601,3,69,1,26,56,86,361,13,9,390.0,94,10,9,10,9,9,9,1,0,0,6,2,4,0,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
